BuildTreeFromTemplateTime,ChunkId,ChunkSize,Compressor,File,MatchTemplateTime,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
3.764663,39,16K,deflate,Android,0.185772,0.015999,0.014653,16367,3373.0,98658.0,11.788473,11.763364,0.260627,4122,65,124,5697
3.764663,39,16K,lz4,Android,0.185772,0.012353,0.0118,16367,4878.0,21939.0,9.022828,8.938379,0.260627,4122,65,124,5697
3.764663,40,16K,gzip,Android,0.304316,0.010981,0.011784,16244,3845.0,30549.0,9.557644,9.334927,0.383577,5575,80,136,4405
3.764663,40,16K,deflate,Android,0.304316,0.017549,0.016337,16244,3904.0,107696.0,13.1045,13.207383,0.383577,5575,80,136,4405
3.764663,40,16K,lz4,Android,0.304316,0.014399,0.011828,16244,5507.0,22575.0,9.819359,9.840277,0.383577,5575,80,136,4405
3.764663,41,16K,gzip,Android,0.21154,0.010964,0.011443,16346,3824.0,37890.0,11.546521,11.623787,0.297324,4517,71,157,6625
3.764663,41,16K,deflate,Android,0.21154,0.015573,0.015252,16346,3899.0,133209.0,16.379562,16.507008,0.297324,4517,71,157,6625
3.764663,41,16K,lz4,Android,0.21154,0.012575,0.012834,16346,5500.0,28101.0,12.077709,12.138377,0.297324,4517,71,157,6625
3.764663,42,16K,gzip,Android,8.003278,0.011593,0.012324,16329,3675.0,27353.0,8.359929,8.365643,8.076164,5585,73,111,3141
3.764663,42,16K,deflate,Android,8.003278,0.017396,0.017406,16329,3745.0,94946.0,11.550579,11.507161,8.076164,5585,73,111,3141
3.764663,42,16K,lz4,Android,8.003278,0.012852,0.012205,16329,5164.0,20057.0,8.677303,8.771877,8.076164,5585,73,111,3141
3.764663,43,16K,gzip,Android,1.666473,0.011127,0.011919,16335,3708.0,34091.0,10.864056,10.829441,1.754555,5263,82,87,4287
3.764663,43,16K,deflate,Android,1.666473,0.016148,0.017632,16335,3807.0,121396.0,15.093693,15.212517,1.754555,5263,82,87,4287
3.764663,43,16K,lz4,Android,1.666473,0.011776,0.011842,16335,5252.0,24404.0,11.214425,11.303194,1.754555,5263,82,87,4287
3.764663,44,16K,gzip,Android,0.586023,0.010854,0.01176,16366,857.0,4872.0,1.075028,1.10127,0.635779,1349,1,71,10240
3.764663,44,16K,deflate,Android,0.586023,0.018346,0.017204,16366,949.0,14440.0,1.462791,1.461973,0.635779,1349,1,71,10240
3.764663,44,16K,lz4,Android,0.586023,0.013187,0.0127,16366,1487.0,5296.0,1.124101,1.128335,0.635779,1349,1,71,10240
3.764663,45,16K,gzip,Android,0.307233,0.011002,0.011487,16318,2797.0,23430.0,6.993037,6.878396,0.37486,4897,46,74,4720
3.764663,45,16K,deflate,Android,0.307233,0.016209,0.015032,16318,2892.0,81370.0,9.56547,9.571474,0.37486,4897,46,74,4720
3.764663,45,16K,lz4,Android,0.307233,0.012664,0.012187,16318,4057.0,18062.0,7.311931,7.331923,0.37486,4897,46,74,4720
3.764663,46,16K,gzip,Android,0.099845,0.011092,0.0119,16323,3626.0,30590.0,9.624735,9.425125,0.177754,6196,72,113,4231
3.764663,46,16K,deflate,Android,0.099845,0.016654,0.016694,16323,3696.0,108004.0,13.252925,13.414733,0.177754,6196,72,113,4231
3.764663,46,16K,lz4,Android,0.099845,0.01282,0.011942,16323,5232.0,22025.0,9.976438,9.885863,0.177754,6196,72,113,4231
3.764663,47,16K,gzip,Android,0.154773,0.011053,0.011928,16047,3504.0,27737.0,8.451994,8.515988,0.231086,4520,66,116,5438
3.764663,47,16K,deflate,Android,0.154773,0.018039,0.015677,16047,3580.0,97582.0,11.708415,11.810779,0.231086,4520,66,116,5438
3.764663,47,16K,lz4,Android,0.154773,0.014202,0.012897,16047,5027.0,20908.0,8.839654,8.843083,0.231086,4520,66,116,5438
3.764663,48,16K,gzip,Android,0.449913,0.011103,0.011625,16334,3137.0,33847.0,9.945436,9.975394,0.529747,3457,34,105,7757
3.764663,48,16K,deflate,Android,0.449913,0.015459,0.017104,16334,3292.0,116566.0,14.065006,14.081558,0.529747,3457,34,105,7757
3.764663,48,16K,lz4,Android,0.449913,0.011995,0.012397,16334,4474.0,25802.0,10.282437,10.400979,0.529747,3457,34,105,7757
3.764663,49,16K,gzip,Android,0.463553,0.010927,0.01194,16226,1921.0,14400.0,4.221488,4.205383,0.520973,2190,26,111,9079
3.764663,49,16K,deflate,Android,0.463553,0.015799,0.017177,16226,2017.0,49675.0,5.695576,5.684378,0.520973,2190,26,111,9079
3.764663,49,16K,lz4,Android,0.463553,0.013408,0.013236,16226,2829.0,11701.0,4.396822,4.419958,0.520973,2190,26,111,9079
3.764663,50,16K,gzip,Android,0.143645,0.01087,0.010939,16335,2447.0,19471.0,5.801628,5.89164,0.20949,4455,50,78,4963
3.764663,50,16K,deflate,Android,0.143645,0.017047,0.016853,16335,2498.0,68239.0,7.934411,7.970393,0.20949,4455,50,78,4963
3.764663,50,16K,lz4,Android,0.143645,0.014294,0.01356,16335,3715.0,15352.0,6.095322,6.14759,0.20949,4455,50,78,4963
3.764663,51,16K,gzip,Android,0.87478,0.010933,0.011773,16335,3483.0,30659.0,9.248149,9.159955,0.957375,4484,66,129,5635
3.764663,51,16K,deflate,Android,0.87478,0.016316,0.01508,16335,3594.0,107351.0,12.949813,13.012904,0.957375,4484,66,129,5635
3.764663,51,16K,lz4,Android,0.87478,0.011995,0.013482,16335,4977.0,22923.0,9.665408,9.658846,0.957375,4484,66,129,5635
3.764663,52,16K,gzip,Android,0.511867,0.010955,0.011394,16301,2765.0,22565.0,6.400273,6.404695,0.577925,5698,45,67,4332
3.764663,52,16K,deflate,Android,0.511867,0.01992,0.016285,16301,2850.0,76265.0,8.896309,8.912868,0.577925,5698,45,67,4332
3.764663,52,16K,lz4,Android,0.511867,0.012974,0.012686,16301,4060.0,17536.0,6.736498,6.775109,0.577925,5698,45,67,4332
3.764663,53,16K,gzip,Android,17.51962,0.011152,0.011568,16365,3679.0,31183.0,8.715252,8.792857,17.591301,4314,45,137,6419
3.764663,53,16K,deflate,Android,17.51962,0.019631,0.01849,16365,3767.0,104852.0,12.187287,12.227391,17.591301,4314,45,137,6419
3.764663,53,16K,lz4,Android,17.51962,0.013368,0.011707,16365,5217.0,25853.0,9.094007,9.092095,17.591301,4314,45,137,6419
3.764663,54,16K,gzip,Android,0.594995,0.011162,0.011456,16324,3897.0,38474.0,11.823903,11.818458,0.681986,5173,91,102,5296
3.764663,54,16K,deflate,Android,0.594995,0.020151,0.016598,16324,3978.0,135641.0,16.738016,16.926936,0.681986,5173,91,102,5296
3.764663,54,16K,lz4,Android,0.594995,0.015331,0.013971,16324,5727.0,28007.0,12.335795,12.491109,0.681986,5173,91,102,5296
3.764663,55,16K,gzip,Android,0.061847,0.01097,0.01169,16324,3711.0,19437.0,5.690057,5.695661,0.13154,6551,90,87,2339
3.764663,55,16K,deflate,Android,0.061847,0.017972,0.015014,16324,3765.0,66109.0,7.743557,7.747231,0.13154,6551,90,87,2339
3.764663,55,16K,lz4,Android,0.061847,0.012057,0.013255,16324,5398.0,15079.0,5.957665,5.971932,0.13154,6551,90,87,2339
3.764663,56,16K,gzip,Android,0.61696,0.011141,0.011514,16320,3789.0,30879.0,9.855172,9.965452,0.698809,6146,102,102,3230
3.764663,56,16K,deflate,Android,0.61696,0.0181,0.017249,16320,3834.0,110985.0,13.876834,14.00253,0.698809,6146,102,102,3230
3.764663,56,16K,lz4,Android,0.61696,0.012791,0.011966,16320,5811.0,21519.0,10.372433,10.326642,0.698809,6146,102,102,3230
3.764663,57,16K,gzip,Android,7.830553,0.011154,0.012068,16209,4176.0,39593.0,12.331604,12.404845,7.916274,5196,73,143,4942
3.764663,57,16K,deflate,Android,7.830553,0.020894,0.017197,16209,4243.0,139474.0,17.45704,17.443575,7.916274,5196,73,143,4942
3.764663,57,16K,lz4,Android,7.830553,0.013434,0.013055,16209,6035.0,28502.0,12.92208,12.928172,7.916274,5196,73,143,4942
3.764663,58,16K,gzip,Android,17.457654,0.011213,0.011626,16364,4062.0,44251.0,13.408198,13.539443,17.542897,4347,58,136,6118
3.764663,58,16K,deflate,Android,17.457654,0.016638,0.01703,16364,4146.0,153235.0,18.889262,18.981227,17.542897,4347,58,136,6118
3.764663,58,16K,lz4,Android,17.457654,0.012171,0.011594,16364,5732.0,33427.0,13.945953,13.874118,17.542897,4347,58,136,6118
3.764663,59,16K,gzip,Android,1.739209,0.011304,0.011805,16300,4200.0,32886.0,10.416372,10.319918,1.82536,5208,107,112,4080
3.764663,59,16K,deflate,Android,1.739209,0.016676,0.016482,16300,4269.0,115774.0,14.291471,14.34675,1.82536,5208,107,112,4080
3.764663,59,16K,lz4,Android,1.739209,0.014765,0.014074,16300,6102.0,23612.0,10.823142,10.935014,1.82536,5208,107,112,4080
3.764663,60,16K,gzip,Android,0.307149,0.011049,0.011836,16360,3229.0,27318.0,8.393476,8.334435,0.380475,6666,80,103,3931
3.764663,60,16K,deflate,Android,0.307149,0.017874,0.01754,16360,3316.0,95510.0,11.440871,11.587316,0.380475,6666,80,103,3931
3.764663,60,16K,lz4,Android,0.307149,0.014148,0.015008,16360,4883.0,20797.0,8.662111,8.701847,0.380475,6666,80,103,3931
3.764663,61,16K,gzip,Android,0.088221,0.011148,0.012004,16249,2776.0,19538.0,5.936441,5.939711,0.154496,4418,50,80,5693
3.764663,61,16K,deflate,Android,0.088221,0.017126,0.017173,16249,2881.0,68341.0,8.032988,8.028514,0.154496,4418,50,80,5693
3.764663,61,16K,lz4,Android,0.088221,0.013415,0.012684,16249,4006.0,15396.0,6.125292,6.127804,0.154496,4418,50,80,5693
3.764663,62,16K,gzip,Android,5.117202,0.011183,0.012259,16333,4683.0,27365.0,8.253048,8.333952,5.192888,5015,59,67,4683
3.764663,62,16K,deflate,Android,5.117202,0.017266,0.017382,16333,4778.0,95359.0,11.415197,11.43522,5.192888,5015,59,67,4683
3.764663,62,16K,lz4,Android,5.117202,0.011563,0.011984,16333,6129.0,20336.0,8.615382,8.624389,5.192888,5015,59,67,4683
3.764663,63,16K,gzip,Android,0.43707,0.011213,0.011744,16269,3327.0,26594.0,7.778509,7.757489,0.508693,4770,52,87,5299
3.764663,63,16K,deflate,Android,0.43707,0.01951,0.017663,16269,3396.0,90648.0,10.655709,10.60817,0.508693,4770,52,87,5299
