BuildTreeFromTemplateTime,ChunkId,ChunkSize,Compressor,File,MatchTemplateTime,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
6.73241,20,256K,deflate,Thunderbird,0.362605,0.057172,0.042996,262068,18744.0,46788.0,7.331803,7.304264,0.745101,58066,13,2826,56756
6.73241,20,256K,lz4,Thunderbird,0.362605,0.041715,0.042238,262068,32905.0,47707.0,6.908998,6.890119,0.745101,58066,13,2826,56756
6.73241,21,256K,gzip,Thunderbird,2.439861,0.042908,0.042881,262063,34884.0,51218.0,46.094806,45.96813,2.887648,88934,268,405,26308
6.73241,21,256K,deflate,Thunderbird,2.439861,0.05679,0.04509,262063,34420.0,174471.0,50.503234,50.635056,2.887648,88934,268,405,26308
6.73241,21,256K,lz4,Thunderbird,2.439861,0.041946,0.04598,262063,36420.0,46956.0,46.153934,46.164229,2.887648,88934,268,405,26308
6.73241,23,256K,gzip,Thunderbird,9.711298,0.042807,0.042051,262090,29248.0,83246.0,64.799226,64.824538,10.20039,83413,345,1101,41262
6.73241,23,256K,deflate,Thunderbird,9.711298,0.059742,0.043669,262090,27927.0,249177.0,71.717056,71.677245,10.20039,83413,345,1101,41262
6.73241,23,256K,lz4,Thunderbird,9.711298,0.041793,0.041532,262090,47233.0,88234.0,65.041646,65.185405,10.20039,83413,345,1101,41262
6.73241,22,256K,gzip,Thunderbird,0.503636,0.041503,0.04164,262143,13351.0,26978.0,18.816381,18.788064,0.892732,101404,50,269,30401
6.73241,22,256K,deflate,Thunderbird,0.503636,0.054751,0.04337,262143,13600.0,76778.0,20.245836,20.257863,0.892732,101404,50,269,30401
6.73241,22,256K,lz4,Thunderbird,0.503636,0.04093,0.041097,262143,23155.0,33419.0,18.83314,18.853708,0.892732,101404,50,269,30401
6.73241,24,256K,gzip,Thunderbird,20.890553,0.042369,0.04164,262012,13885.0,22218.0,14.374901,14.42882,21.257028,103479,21,99,32230
6.73241,24,256K,deflate,Thunderbird,20.890553,0.06042,0.04297,262012,13813.0,59518.0,15.480424,15.540633,21.257028,103479,21,99,32230
6.73241,24,256K,lz4,Thunderbird,20.890553,0.040812,0.041476,262012,22125.0,29920.0,14.451119,14.489759,21.257028,103479,21,99,32230
6.73241,25,256K,gzip,Thunderbird,3.610336,0.041386,0.040942,262040,10512.0,35752.0,30.690012,30.607929,4.003997,56837,41,147,137136
6.73241,25,256K,deflate,Thunderbird,3.610336,0.055548,0.043567,262040,10874.0,117090.0,33.346054,33.394503,4.003997,56837,41,147,137136
6.73241,25,256K,lz4,Thunderbird,3.610336,0.041029,0.040445,262040,16176.0,37473.0,30.864407,30.806663,4.003997,56837,41,147,137136
6.73241,26,256K,gzip,Thunderbird,10.193223,0.042709,0.04218,262121,16394.0,20052.0,7.551276,7.572862,10.558243,96475,18,324,35833
6.73241,26,256K,deflate,Thunderbird,10.193223,0.059142,0.043484,262121,16199.0,39644.0,8.074558,8.056831,10.558243,96475,18,324,35833
6.73241,26,256K,lz4,Thunderbird,10.193223,0.041305,0.040804,262121,28031.0,38428.0,7.557592,7.587493,10.558243,96475,18,324,35833
6.73241,27,256K,gzip,Thunderbird,1.297618,0.042383,0.040843,261937,12032.0,16830.0,9.33516,9.331729,1.662336,66989,15,151,141333
6.73241,27,256K,deflate,Thunderbird,1.297618,0.052959,0.043409,261937,11935.0,41223.0,9.998178,9.990569,1.662336,66989,15,151,141333
6.73241,27,256K,lz4,Thunderbird,1.297618,0.041209,0.041669,261937,17585.0,21809.0,9.361397,9.422811,1.662336,66989,15,151,141333
