ChunkId,ChunkSize,Compressor,File,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
84,512K,deflate,Windows,0.038598,0.009597,524111,34180.0,107704.0,7.587653,7.648809,4.090755,190670,21,354,237350
84,512K,lz4,Windows,0.008743,0.008072,524111,25904.0,36103.0,4.552267,4.58015,4.090755,190670,21,354,237350
89,512K,gzip,Windows,0.010041,0.008551,524092,36440.0,39535.0,4.090218,4.058817,3.218467,197192,21,598,231202
89,512K,deflate,Windows,0.038996,0.009527,524092,36254.0,107207.0,7.231973,7.28897,3.218467,197192,21,598,231202
89,512K,lz4,Windows,0.009928,0.008728,524092,59065.0,42532.0,4.279662,4.333518,3.218467,197192,21,598,231202
22,512K,gzip,Windows,0.008868,0.007886,524237,10983.0,38321.0,4.591771,4.641459,13.318383,127560,22,530,297302
22,512K,deflate,Windows,0.038874,0.009281,524237,12068.0,115998.0,8.146047,8.18781,13.318383,127560,22,530,297302
22,512K,lz4,Windows,0.010348,0.007768,524237,18079.0,45028.0,4.836681,4.883316,13.318383,127560,22,530,297302
65,512K,gzip,Windows,0.010049,0.008422,524188,35494.0,36503.0,4.218418,4.200146,3.221484,196926,21,427,231632
65,512K,deflate,Windows,0.042462,0.009889,524188,35421.0,106773.0,7.382733,7.470338,3.221484,196926,21,427,231632
65,512K,lz4,Windows,0.008235,0.008001,524188,58115.0,39203.0,4.417722,4.429392,3.221484,196926,21,427,231632
68,512K,gzip,Windows,0.010274,0.008845,524254,35897.0,41062.0,4.203953,4.20937,3.164545,196326,20,695,233497
68,512K,deflate,Windows,0.039395,0.009481,524254,35689.0,107976.0,7.321584,7.427762,3.164545,196326,20,695,233497
68,512K,lz4,Windows,0.00948,0.0085,524254,49984.0,45338.0,4.384586,4.468406,3.164545,196326,20,695,233497
38,512K,gzip,Windows,0.009466,0.006992,523973,16971.0,55968.0,6.032913,5.879794,7.864601,183785,30,706,234206
38,512K,deflate,Windows,0.04191,0.009249,523973,19362.0,154021.0,10.88332,10.979766,7.864601,183785,30,706,234206
38,512K,lz4,Windows,0.009702,0.007105,523973,28155.0,66258.0,6.272587,6.338654,7.864601,183785,30,706,234206
12,512K,gzip,Windows,0.01017,0.008568,524128,36755.0,37223.0,4.027137,4.031288,2.911982,198545,19,540,231029
12,512K,deflate,Windows,0.043907,0.009603,524128,36558.0,102325.0,7.063049,7.021547,2.911982,198545,19,540,231029
12,512K,lz4,Windows,0.008499,0.007586,524128,60566.0,41159.0,4.192875,4.217242,2.911982,198545,19,540,231029
56,512K,gzip,Windows,0.009488,0.007763,524162,25213.0,46347.0,4.941077,4.94309,7.095745,174918,26,676,251062
56,512K,deflate,Windows,0.039377,0.010129,524162,25762.0,130888.0,8.851327,8.940051,7.095745,174918,26,676,251062
56,512K,lz4,Windows,0.008647,0.007649,524162,39061.0,52661.0,5.216769,5.362044,7.095745,174918,26,676,251062
98,512K,gzip,Windows,0.010228,0.007304,524272,34625.0,34147.0,3.938234,3.921935,3.753842,192030,19,390,237832
98,512K,deflate,Windows,0.040374,0.00972,524272,34600.0,99016.0,7.096068,7.126936,3.753842,192030,19,390,237832
98,512K,lz4,Windows,0.008239,0.008172,524272,56869.0,36462.0,4.252524,4.43221,3.753842,192030,19,390,237832
80,512K,gzip,Windows,0.010045,0.009152,524119,35629.0,36554.0,4.317258,4.34409,3.162441,196797,21,418,231851
80,512K,deflate,Windows,0.039766,0.009633,524119,35517.0,107397.0,7.645677,7.645848,3.162441,196797,21,418,231851
80,512K,lz4,Windows,0.009154,0.007854,524119,57663.0,37652.0,4.528698,4.603153,3.162441,196797,21,418,231851
42,512K,gzip,Windows,0.010043,0.008381,524128,36425.0,39438.0,4.147878,4.224821,3.050274,197117,20,576,232554
42,512K,deflate,Windows,0.039536,0.009556,524128,36376.0,106545.0,7.369326,7.396425,3.050274,197117,20,576,232554
42,512K,lz4,Windows,0.009675,0.008925,524128,58713.0,42987.0,4.387711,4.461062,3.050274,197117,20,576,232554
26,512K,gzip,Windows,0.010632,0.008315,524186,34665.0,40468.0,4.574814,4.560675,3.761616,191955,21,530,237852
26,512K,deflate,Windows,0.042051,0.009966,524186,34607.0,114227.0,7.923231,8.043623,3.761616,191955,21,530,237852
26,512K,lz4,Windows,0.010165,0.009055,524186,53571.0,44148.0,4.780966,4.886441,3.761616,191955,21,530,237852
75,512K,gzip,Windows,0.010121,0.007938,524214,31573.0,38377.0,4.926416,4.867619,4.693774,186029,22,342,242177
75,512K,deflate,Windows,0.040554,0.009948,524214,26502.0,116786.0,8.734913,8.628435,4.693774,186029,22,342,242177
75,512K,lz4,Windows,0.009119,0.008053,524214,26309.0,40927.0,4.937813,4.962295,4.693774,186029,22,342,242177
29,512K,gzip,Windows,0.010083,0.008057,524115,35533.0,40743.0,4.524389,4.396995,3.760427,192406,21,611,237069
29,512K,deflate,Windows,0.042394,0.009999,524115,35373.0,111627.0,7.873958,7.983968,3.760427,192406,21,611,237069
29,512K,lz4,Windows,0.008007,0.008398,524115,57663.0,43277.0,4.602438,4.636732,3.760427,192406,21,611,237069
74,512K,gzip,Windows,0.010265,0.009152,524155,37667.0,40590.0,4.474243,4.481037,2.61898,201006,21,540,228292
74,512K,deflate,Windows,0.042137,0.009705,524155,37357.0,111500.0,7.915346,7.916922,2.61898,201006,21,540,228292
74,512K,lz4,Windows,0.00935,0.007796,524155,62123.0,43392.0,4.68729,4.734624,2.61898,201006,21,540,228292
45,512K,gzip,Windows,0.01027,0.008143,524178,35906.0,36395.0,4.509034,4.461639,3.187849,196881,21,417,231783
45,512K,deflate,Windows,0.042394,0.009811,524178,35829.0,107198.0,7.966021,7.979475,3.187849,196881,21,417,231783
45,512K,lz4,Windows,0.007423,0.007791,524178,58973.0,37857.0,4.703137,4.768719,3.187849,196881,21,417,231783
69,512K,gzip,Windows,0.010364,0.009444,524075,37586.0,38758.0,4.410751,4.393605,2.57524,201124,20,532,228222
69,512K,deflate,Windows,0.041095,0.009766,524075,37534.0,106627.0,7.640371,7.857833,2.57524,201124,20,532,228222
69,512K,lz4,Windows,0.008857,0.008348,524075,62075.0,41655.0,4.537138,4.68835,2.57524,201124,20,532,228222
49,512K,gzip,Windows,0.01057,0.009261,524155,34906.0,31575.0,4.338611,4.292027,3.477826,193427,20,293,235315
49,512K,deflate,Windows,0.042586,0.010022,524155,35406.0,100172.0,7.681934,7.684683,3.477826,193427,20,293,235315
49,512K,lz4,Windows,0.010602,0.009249,524155,24413.0,30854.0,4.462163,4.475543,3.477826,193427,20,293,235315
23,512K,gzip,Windows,0.010281,0.008007,524166,36581.0,38608.0,4.325918,4.274503,3.148116,196628,20,565,232999
23,512K,deflate,Windows,0.03781,0.009607,524166,36310.0,105837.0,7.580211,7.617551,3.148116,196628,20,565,232999
23,512K,lz4,Windows,0.009068,0.008965,524166,59731.0,40829.0,4.510744,4.569563,3.148116,196628,20,565,232999
9,512K,gzip,Windows,0.010148,0.009108,524167,34738.0,38283.0,4.759994,4.722511,3.760549,192288,22,436,237273
9,512K,deflate,Windows,0.041254,0.010019,524167,34767.0,114085.0,8.571646,8.64783,3.760549,192288,22,436,237273
9,512K,lz4,Windows,0.008255,0.008342,524167,57146.0,40040.0,5.109974,5.107822,3.760549,192288,22,436,237273
4,512K,gzip,Windows,0.00912,0.007969,524266,12598.0,44932.0,5.442652,5.401609,10.674928,149069,28,506,270262
4,512K,deflate,Windows,0.040102,0.009375,524266,14497.0,135153.0,9.763826,10.000602,10.674928,149069,28,506,270262
4,512K,lz4,Windows,0.010277,0.008574,524266,22269.0,49459.0,5.69947,5.700192,10.674928,149069,28,506,270262
72,512K,gzip,Windows,0.010196,0.007665,524153,36611.0,41009.0,4.483432,4.486959,2.922326,198339,21,561,231206
72,512K,deflate,Windows,0.03935,0.009667,524153,36484.0,114675.0,7.949201,7.98929,2.922326,198339,21,561,231206
72,512K,lz4,Windows,0.008668,0.008048,524153,52262.0,44770.0,4.763493,4.781872,2.922326,198339,21,561,231206
58,512K,gzip,Windows,0.010083,0.008749,524095,35841.0,35653.0,4.357378,4.347752,2.864671,198988,21,396,229532
58,512K,deflate,Windows,0.042094,0.009907,524095,35819.0,106690.0,7.911628,7.898453,2.864671,198988,21,396,229532
58,512K,lz4,Windows,0.006779,0.00725,524095,59821.0,36478.0,4.544067,4.582456,2.864671,198988,21,396,229532
24,512K,gzip,Windows,0.009736,0.008045,524249,17448.0,43024.0,5.071651,5.0703,7.70777,186992,26,517,228825
24,512K,deflate,Windows,0.043075,0.009416,524249,19375.0,128041.0,8.976803,8.997997,7.70777,186992,26,517,228825
24,512K,lz4,Windows,0.00827,0.008257,524249,28919.0,48932.0,5.305502,5.343283,7.70777,186992,26,517,228825
94,512K,gzip,Windows,0.009185,0.007039,524211,12863.0,44517.0,5.458507,5.500712,11.953549,138663,29,510,285599
94,512K,deflate,Windows,0.043097,0.00967,524211,14245.0,135981.0,9.811344,9.954184,11.953549,138663,29,510,285599
94,512K,lz4,Windows,0.008804,0.007922,524211,19679.0,48562.0,5.747034,5.802491,11.953549,138663,29,510,285599
3,512K,gzip,Windows,0.010221,0.008283,524161,34544.0,35292.0,4.276552,4.232091,3.80276,192210,20,427,237397
3,512K,deflate,Windows,0.042408,0.009988,524161,34515.0,103475.0,7.62419,7.656664,3.80276,192210,20,427,237397
3,512K,lz4,Windows,0.009594,0.008785,524161,56936.0,36838.0,4.489231,4.465558,3.80276,192210,20,427,237397
14,512K,gzip,Windows,0.009908,0.007977,524115,26720.0,36602.0,4.417184,4.541602,4.003209,192244,21,408,235359
14,512K,deflate,Windows,0.03989,0.009665,524115,27442.0,109963.0,7.869874,7.941281,4.003209,192244,21,408,235359
14,512K,lz4,Windows,0.009648,0.008203,524115,25495.0,39167.0,4.663919,4.70453,4.003209,192244,21,408,235359
1,512K,gzip,Windows,0.010385,0.008384,524128,34008.0,44185.0,4.68246,4.690854,4.276489,188386,22,771,241270
1,512K,deflate,Windows,0.041904,0.009713,524128,34038.0,119568.0,8.358657,8.467291,4.276489,188386,22,771,241270
1,512K,lz4,Windows,0.008457,0.008588,524128,50648.0,48430.0,4.950213,4.979784,4.276489,188386,22,771,241270
95,512K,gzip,Windows,0.009809,0.007796,524179,28335.0,35996.0,3.605678,3.572297,6.1645,175935,18,699,250354
95,512K,deflate,Windows,0.042248,0.010272,524179,28577.0,92763.0,6.273034,6.181798,6.1645,175935,18,699,250354
95,512K,lz4,Windows,0.008998,0.00833,524179,46245.0,41272.0,3.752964,3.82077,6.1645,175935,18,699,250354
30,512K,gzip,Windows,0.010374,0.008097,524170,35910.0,40981.0,4.682167,4.716463,3.304751,195195,22,573,234494
30,512K,deflate,Windows,0.038495,0.00969,524170,36020.0,116559.0,8.351739,8.385288,3.304751,195195,22,573,234494
30,512K,lz4,Windows,0.009263,0.008071,524170,42223.0,44493.0,4.961867,4.957827,3.304751,195195,22,573,234494
79,512K,gzip,Windows,0.010194,0.00706,524069,34531.0,33907.0,4.022439,4.030273,3.777039,191946,19,390,237756
79,512K,deflate,Windows,0.041117,0.010158,524069,34445.0,98807.0,7.105294,7.120379,3.777039,191946,19,390,237756
79,512K,lz4,Windows,0.009107,0.0075,524069,56653.0,35854.0,4.242902,4.258287,3.777039,191946,19,390,237756
63,512K,gzip,Windows,0.010261,0.009237,524050,34585.0,33824.0,4.031088,4.032204,3.766155,191946,19,390,237737
63,512K,deflate,Windows,0.039866,0.010017,524050,34617.0,98810.0,7.078765,7.178764,3.766155,191946,19,390,237737
63,512K,lz4,Windows,0.011713,0.008773,524050,56694.0,35875.0,4.285497,4.286271,3.766155,191946,19,390,237737
19,512K,gzip,Windows,0.010793,0.008163,524096,35875.0,34844.0,4.237265,4.237459,3.155773,196707,20,395,232685
19,512K,deflate,Windows,0.037286,0.010161,524096,35733.0,102248.0,7.435931,7.527534,3.155773,196707,20,395,232685
19,512K,lz4,Windows,0.010516,0.008362,524096,58465.0,36071.0,4.451488,4.49029,3.155773,196707,20,395,232685
90,512K,gzip,Windows,0.010149,0.00888,524077,35570.0,35965.0,4.426605,4.397094,3.121648,196715,21,400,232655
90,512K,deflate,Windows,0.0361,0.010129,524077,35551.0,106891.0,7.801319,7.839515,3.121648,196715,21,400,232655
90,512K,lz4,Windows,0.008737,0.008282,524077,59088.0,37429.0,4.646453,4.679026,3.121648,196715,21,400,232655
86,512K,gzip,Windows,0.009119,0.007945,524242,12497.0,42560.0,5.279589,5.276212,8.670902,161805,27,407,263057
86,512K,deflate,Windows,0.039031,0.010395,524242,14202.0,131338.0,9.516344,9.563407,8.670902,161805,27,407,263057
86,512K,lz4,Windows,0.007803,0.007709,524242,16393.0,45365.0,5.530824,5.643471,8.670902,161805,27,407,263057
25,1M,gzip,Windows,0.015843,0.012453,1048513,63306.0,36568.0,4.470732,4.489694,8.897321,368807,21,420,486777
25,1M,deflate,Windows,0.065441,0.011388,1048513,64516.0,109518.0,7.843843,7.792832,8.897321,368807,21,420,486777
25,1M,lz4,Windows,0.010437,0.010369,1048513,47679.0,39876.0,4.624683,4.711539,8.897321,368807,21,420,486777
40,1M,gzip,Windows,0.013365,0.009091,1048252,26907.0,58304.0,5.309954,5.210623,20.410628,312541,27,1109,530228
40,1M,deflate,Windows,0.067202,0.011665,1048252,30313.0,143331.0,9.446138,9.530904,20.410628,312541,27,1109,530228
40,1M,lz4,Windows,0.008948,0.009068,1048252,44799.0,81280.0,5.513073,5.517598,20.410628,312541,27,1109,530228
36,1M,gzip,Windows,0.012619,0.012026,1048447,26965.0,54137.0,5.571057,5.577176,21.324228,301160,29,773,543498
36,1M,deflate,Windows,0.066971,0.012419,1048447,29897.0,143942.0,10.092965,10.05621,21.324228,301160,29,773,543498
36,1M,lz4,Windows,0.01008,0.010159,1048447,41425.0,67518.0,5.86107,5.918875,21.324228,301160,29,773,543498
37,1M,gzip,Windows,0.014958,0.010095,1048574,69709.0,41907.0,4.508308,4.488179,5.996187,391477,21,536,465703
37,1M,deflate,Windows,0.064502,0.012171,1048574,69379.0,117354.0,8.024404,8.117722,5.996187,391477,21,536,465703
37,1M,lz4,Windows,0.012037,0.009715,1048574,115061.0,52482.0,4.71793,4.734031,5.996187,391477,21,536,465703
18,1M,gzip,Windows,0.014434,0.010002,1048414,59472.0,45242.0,5.187822,5.252404,8.355244,374854,25,456,481134
18,1M,deflate,Windows,0.06536,0.011749,1048414,52895.0,129272.0,9.263699,9.447111,8.355244,374854,25,456,481134
18,1M,lz4,Windows,0.011043,0.008827,1048414,48432.0,55625.0,5.488049,5.515393,8.355244,374854,25,456,481134
61,1M,gzip,Windows,0.014734,0.009406,1048470,73104.0,44632.0,4.547369,4.520566,5.461616,394560,21,614,463638
61,1M,deflate,Windows,0.064136,0.011731,1048470,72277.0,118078.0,7.938239,8.028189,5.461616,394560,21,614,463638
61,1M,lz4,Windows,0.009417,0.00916,1048470,119611.0,53656.0,4.734566,4.802279,5.461616,394560,21,614,463638
35,1M,gzip,Windows,0.015988,0.012736,1048487,73450.0,41965.0,4.462328,4.48444,5.015378,397988,21,579,460995
35,1M,deflate,Windows,0.069106,0.011963,1048487,72476.0,113728.0,8.042185,8.041599,5.015378,397988,21,579,460995
35,1M,lz4,Windows,0.009364,0.008452,1048487,121167.0,47256.0,4.742258,4.714447,5.015378,397988,21,579,460995
46,1M,gzip,Windows,0.012624,0.009485,1048503,19715.0,40912.0,4.689759,4.690909,26.15615,248275,25,646,598617
46,1M,deflate,Windows,0.063091,0.011344,1048503,22970.0,117623.0,8.272703,8.337147,26.15615,248275,25,646,598617
46,1M,lz4,Windows,0.009445,0.009159,1048503,32236.0,49531.0,4.903734,5.024304,26.15615,248275,25,646,598617
91,1M,gzip,Windows,0.013439,0.009599,1048425,39019.0,52631.0,5.903406,5.851728,20.547295,290761,29,992,562451
91,1M,deflate,Windows,0.062525,0.011479,1048425,40495.0,146469.0,10.605056,10.794271,20.547295,290761,29,992,562451
91,1M,lz4,Windows,0.01084,0.009543,1048425,43798.0,61286.0,6.130978,6.153888,20.547295,290761,29,992,562451
5,1M,gzip,Windows,0.014798,0.010035,1048442,51216.0,40371.0,5.070327,5.140134,14.204693,333658,23,415,517863
5,1M,deflate,Windows,0.067391,0.011607,1048442,52779.0,119981.0,8.885223,8.992766,14.204693,333658,23,415,517863
5,1M,lz4,Windows,0.009596,0.009067,1048442,44579.0,42107.0,5.268872,5.366229,14.204693,333658,23,415,517863
16,1M,gzip,Windows,0.013604,0.009434,1048412,46835.0,54651.0,6.081351,6.080419,14.720552,338278,29,581,510513
16,1M,deflate,Windows,0.06379,0.01161,1048412,49094.0,152651.0,10.76483,10.96947,14.720552,338278,29,581,510513
16,1M,lz4,Windows,0.00921,0.009674,1048412,45130.0,61448.0,6.47613,6.479914,14.720552,338278,29,581,510513
33,1M,gzip,Windows,0.014133,0.012908,1048287,42793.0,58961.0,5.816343,5.726239,12.368668,365970,28,893,481695
33,1M,deflate,Windows,0.066649,0.012257,1048287,45970.0,150807.0,10.307614,10.399851,12.368668,365970,28,893,481695
33,1M,lz4,Windows,0.010152,0.010925,1048287,68581.0,75086.0,6.14032,6.116623,12.368668,365970,28,893,481695
66,1M,gzip,Windows,0.014446,0.010819,1048275,49673.0,43526.0,5.235659,5.177644,9.878539,365467,23,621,488921
66,1M,deflate,Windows,0.06273,0.011765,1048275,51056.0,123848.0,9.133687,9.080206,9.878539,365467,23,621,488921
66,1M,lz4,Windows,0.010166,0.010876,1048275,45956.0,49967.0,5.362929,5.495006,9.878539,365467,23,621,488921
7,1M,gzip,Windows,0.014538,0.010699,1048563,58994.0,49263.0,5.46275,5.319004,7.546712,397109,23,867,465045
7,1M,deflate,Windows,0.06571,0.012144,1048563,59153.0,133553.0,9.44661,9.604022,7.546712,397109,23,867,465045
7,1M,lz4,Windows,0.011617,0.011612,1048563,91356.0,58338.0,5.649557,5.848629,7.546712,397109,23,867,465045
71,1M,gzip,Windows,0.015337,0.010674,1048330,72441.0,43905.0,4.758162,4.803762,5.223197,396602,21,704,462546
71,1M,deflate,Windows,0.066963,0.011926,1048330,71751.0,119581.0,8.234404,8.394518,5.223197,396602,21,704,462546
71,1M,lz4,Windows,0.012108,0.011997,1048330,120732.0,55772.0,4.975538,4.993509,5.223197,396602,21,704,462546
1,1M,gzip,Windows,0.015099,0.010034,1048361,53014.0,115926.0,15.21482,15.214048,25.60178,366934,128,1461,481626
1,1M,deflate,Windows,0.063184,0.01409,1048361,53576.0,345909.0,27.835408,28.01957,25.60178,366934,128,1461,481626
1,1M,lz4,Windows,0.010637,0.009115,1048361,83857.0,116776.0,15.54675,15.855795,25.60178,366934,128,1461,481626
99,1M,gzip,Windows,0.017282,0.010175,1048402,72838.0,42882.0,4.532514,4.565495,5.443778,393863,20,559,465506
99,1M,deflate,Windows,0.063472,0.011869,1048402,71882.0,113935.0,7.933701,7.993806,5.443778,393863,20,559,465506
99,1M,lz4,Windows,0.01171,0.010222,1048402,119697.0,54307.0,4.732882,4.798281,5.443778,393863,20,559,465506
67,1M,gzip,Windows,0.01441,0.009512,1048487,57387.0,54144.0,5.721559,5.697964,10.358417,362019,28,900,491945
67,1M,deflate,Windows,0.066565,0.011904,1048487,58465.0,145277.0,10.12081,10.256688,10.358417,362019,28,900,491945
67,1M,lz4,Windows,0.007983,0.008902,1048487,66268.0,63065.0,5.991635,6.038264,10.358417,362019,28,900,491945
81,1M,gzip,Windows,0.013976,0.009748,1048520,43956.0,55973.0,5.821674,5.919279,12.564848,354910,29,899,495972
81,1M,deflate,Windows,0.063632,0.011849,1048520,46547.0,148252.0,10.370949,10.600091,12.564848,354910,29,899,495972
81,1M,lz4,Windows,0.008672,0.009257,1048520,42918.0,67155.0,6.126033,6.180653,12.564848,354910,29,899,495972
15,1M,gzip,Windows,0.014449,0.012076,1048551,54189.0,48700.0,4.968528,4.923278,11.304203,353074,22,852,501765
15,1M,deflate,Windows,0.066485,0.012904,1048551,54847.0,125950.0,8.66393,8.733187,11.304203,353074,22,852,501765
15,1M,lz4,Windows,0.010571,0.010628,1048551,84636.0,59934.0,5.155519,5.150942,11.304203,353074,22,852,501765
43,1M,gzip,Windows,0.013373,0.011781,1048549,26482.0,67257.0,6.593485,6.61365,19.580389,305126,32,1143,542111
43,1M,deflate,Windows,0.068303,0.012076,1048549,29744.0,169950.0,11.816763,11.948269,19.580389,305126,32,1143,542111
43,1M,lz4,Windows,0.00765,0.009054,1048549,44677.0,85598.0,6.920618,6.981187,19.580389,305126,32,1143,542111
57,1M,gzip,Windows,0.01508,0.012985,1048461,61032.0,50412.0,5.48234,5.505874,8.359784,383155,27,807,466695
57,1M,deflate,Windows,0.068149,0.01198,1048461,62863.0,136285.0,9.827009,9.817188,8.359784,383155,27,807,466695
57,1M,lz4,Windows,0.009291,0.009607,1048461,53822.0,59695.0,5.767516,5.888025,8.359784,383155,27,807,466695
48,1M,gzip,Windows,0.015148,0.010436,1048503,72886.0,38937.0,4.638904,4.653742,4.833203,400107,21,432,457722
48,1M,deflate,Windows,0.066596,0.012031,1048503,72336.0,112348.0,8.334977,8.2734,4.833203,400107,21,432,457722
48,1M,lz4,Windows,0.010934,0.011035,1048503,121531.0,48091.0,4.866759,4.947599,4.833203,400107,21,432,457722
31,1M,gzip,Windows,0.016547,0.009739,1048484,73478.0,26888.0,1.114366,1.098776,4.305316,401639,5,742,457773
31,1M,deflate,Windows,0.065987,0.013188,1048484,72418.0,44497.0,1.880835,1.909615,4.305316,401639,5,742,457773
31,1M,lz4,Windows,0.011726,0.01048,1048484,121972.0,49219.0,1.168462,1.191943,4.305316,401639,5,742,457773
55,1M,gzip,Windows,0.015201,0.011177,1048541,73080.0,41476.0,5.265327,5.290735,4.544756,402292,23,374,456824
55,1M,deflate,Windows,0.066893,0.012513,1048541,72489.0,123066.0,9.212937,9.35515,4.544756,402292,23,374,456824
55,1M,lz4,Windows,0.011101,0.010493,1048541,122837.0,47085.0,5.46485,5.539134,4.544756,402292,23,374,456824
6,1M,gzip,Windows,0.016039,0.010764,1048405,71477.0,38973.0,4.676695,4.670205,5.376558,395439,21,455,461807
6,1M,deflate,Windows,0.066028,0.011844,1048405,70896.0,112244.0,8.140343,8.099457,5.376558,395439,21,455,461807
6,1M,lz4,Windows,0.011298,0.010371,1048405,118698.0,47189.0,4.940757,4.888592,5.376558,395439,21,455,461807
53,1M,gzip,Windows,0.016972,0.011081,1048489,73304.0,40576.0,4.43419,4.422019,4.532127,402413,20,676,456635
53,1M,deflate,Windows,0.063822,0.012234,1048489,72534.0,110115.0,7.729852,7.759672,4.532127,402413,20,676,456635
53,1M,lz4,Windows,0.00876,0.009686,1048489,121569.0,50196.0,4.669042,4.743089,4.532127,402413,20,676,456635
93,1M,gzip,Windows,0.017068,0.009725,1048446,72530.0,42257.0,4.881805,4.887981,4.661253,399597,21,497,460021
93,1M,deflate,Windows,0.0714,0.012126,1048446,71838.0,116064.0,8.516032,8.60018,4.661253,399597,21,497,460021
93,1M,lz4,Windows,0.011036,0.012041,1048446,120541.0,48448.0,5.154631,5.138417,4.661253,399597,21,497,460021
28,1M,gzip,Windows,0.016803,0.010785,1048567,72231.0,42683.0,4.772761,4.744712,5.616745,393381,21,584,465921
28,1M,deflate,Windows,0.066156,0.012513,1048567,71480.0,115673.0,8.298667,8.348546,5.616745,393381,21,584,465921
28,1M,lz4,Windows,0.009434,0.010253,1048567,118845.0,49174.0,4.9611,5.054483,5.616745,393381,21,584,465921
83,1M,gzip,Windows,0.017121,0.009985,1048506,70705.0,42193.0,4.943462,4.955099,5.51225,395788,22,463,461941
83,1M,deflate,Windows,0.067368,0.0121,1048506,70235.0,120963.0,8.717138,8.692423,5.51225,395788,22,463,461941
83,1M,lz4,Windows,0.011415,0.011146,1048506,116231.0,52498.0,5.235732,5.175195,5.51225,395788,22,463,461941
60,1M,gzip,Windows,0.015178,0.010887,1048445,69445.0,46984.0,5.61013,5.658664,4.579461,402165,24,514,456886
60,1M,deflate,Windows,0.069476,0.012175,1048445,69192.0,134046.0,9.953552,10.009318,4.579461,402165,24,514,456886
60,1M,lz4,Windows,0.009543,0.009985,1048445,115391.0,54428.0,5.910501,5.927313,4.579461,402165,24,514,456886
70,1M,gzip,Windows,0.014133,0.010682,1048427,43874.0,51676.0,5.470856,5.487923,12.133118,355228,27,858,495631
70,1M,deflate,Windows,0.063374,0.012593,1048427,45940.0,137106.0,9.720611,9.679513,12.133118,355228,27,858,495631
70,1M,lz4,Windows,0.009737,0.010737,1048427,44462.0,61411.0,5.779864,5.885235,12.133118,355228,27,858,495631
82,1M,gzip,Windows,0.014674,0.010749,1048467,44625.0,60801.0,5.701158,5.690329,14.462979,346165,27,1163,500457
82,1M,deflate,Windows,0.065963,0.01228,1048467,47028.0,149560.0,9.973572,10.168407,14.462979,346165,27,1163,500457
82,1M,lz4,Windows,0.010686,0.009907,1048467,69682.0,79423.0,6.007117,6.091137,14.462979,346165,27,1163,500457
34,1M,gzip,Windows,0.014769,0.012783,1048497,59289.0,44475.0,5.167149,5.083841,10.788326,355656,23,665,501015
34,1M,deflate,Windows,0.064536,0.012834,1048497,59216.0,123287.0,8.864994,9.057579,10.788326,355656,23,665,501015
34,1M,lz4,Windows,0.01085,0.01126,1048497,94760.0,54284.0,5.3027,5.481373,10.788326,355656,23,665,501015
73,1M,gzip,Windows,0.015952,0.009941,1048361,72411.0,46306.0,5.324223,5.345686,5.695147,393671,23,612,465592
73,1M,deflate,Windows,0.064852,0.012606,1048361,71775.0,127588.0,9.393833,9.508785,5.695147,393671,23,612,465592
73,1M,lz4,Windows,0.011604,0.010405,1048361,118935.0,50686.0,5.617593,5.701214,5.695147,393671,23,612,465592
54,1M,gzip,Windows,0.014271,0.011077,1048542,52618.0,47238.0,4.917533,4.918361,13.798026,333860,23,830,522054
54,1M,deflate,Windows,0.06723,0.012239,1048542,52593.0,121744.0,8.550857,8.648668,13.798026,333860,23,830,522054
54,1M,lz4,Windows,0.008819,0.00939,1048542,85474.0,55904.0,5.195988,5.193259,13.798026,333860,23,830,522054
13,1M,gzip,Windows,0.015871,0.0106,1048457,74233.0,44201.0,4.963411,4.92831,4.650151,400677,21,540,458568
13,1M,deflate,Windows,0.067627,0.012818,1048457,73341.0,118819.0,8.615328,8.72132,4.650151,400677,21,540,458568
13,1M,lz4,Windows,0.010728,0.009496,1048457,122786.0,50643.0,5.222571,5.275028,4.650151,400677,21,540,458568
20,1M,gzip,Windows,0.015012,0.010234,1048550,49385.0,52176.0,6.23682,6.213908,14.368841,333917,29,789,521467
20,1M,deflate,Windows,0.06565,0.012954,1048550,51223.0,148568.0,10.981989,11.13137,14.368841,333917,29,789,521467
20,1M,lz4,Windows,0.008762,0.007494,1048550,39820.0,59046.0,6.537136,6.664637,14.368841,333917,29,789,521467
41,1M,gzip,Windows,0.016346,0.010501,1048499,75174.0,40778.0,4.853441,4.880308,4.508856,401790,21,463,457422
41,1M,deflate,Windows,0.064061,0.012671,1048499,73688.0,114621.0,8.468189,8.447039,4.508856,401790,21,463,457422
41,1M,lz4,Windows,0.012424,0.01069,1048499,123124.0,45435.0,5.121271,5.112194,4.508856,401790,21,463,457422
96,1M,gzip,Windows,0.014282,0.011998,1048342,49087.0,64014.0,5.790915,5.778346,13.065781,356192,28,1296,491984
96,1M,deflate,Windows,0.071251,0.012182,1048342,51048.0,152721.0,10.004643,10.097831,13.065781,356192,28,1296,491984
96,1M,lz4,Windows,0.008179,0.00865,1048342,69962.0,84346.0,5.991959,6.036403,13.065781,356192,28,1296,491984
88,1M,gzip,Windows,0.014618,0.010777,1048196,60278.0,43792.0,5.062093,5.086467,8.794888,369733,23,607,487424
